gene	protein_accession	aro_index	count	rpob_Normalization	rpob_count	sample
OprN	AAG05883.1	ARO:3000805	19	0.0005347029485306667	95752	R12_S11_arg_short
OprZ	EGP45230.2	ARO:3004142	84	0.0024098023537908863	95752	R12_S11_arg_short
PAC-1	APM84516.1	ARO:3005150	36	0.0012544670443069982	95752	R12_S11_arg_short
PAU-1	WP_148044424.1	ARO:3006964	383	0.017340897145160593	95752	R12_S11_arg_short
PEDO-2	AJP77071.1	ARO:3003714	1	4.654296920408638e-05	95752	R12_S11_arg_short
PEN-A10	PRF31748.1	ARO:3008988	1	4.3931647499566676e-05	95752	R12_S11_arg_short
PJM-1	WP_213603971.1	ARO:3007374	1	4.40771165310222e-05	95752	R12_S11_arg_short
PLA-1	WP_032699754.1	ARO:3006968	4	0.00018234642729272196	95752	R12_S11_arg_short
PLA-2a	WP_047664983.1	ARO:3006969	1	4.558660682318049e-05	95752	R12_S11_arg_short
PRC-1	QTV22830.1	ARO:3007085	7	0.00024520795880679194	95752	R12_S11_arg_short
PSZ-1	WGF22896.1	ARO:3007648	3	0.00010508912520291082	95752	R12_S11_arg_short
Paer_CpxR	SIP52035.1	ARO:3004054	92	0.005418754892468676	95752	R12_S11_arg_short
Paer_catB6	CAA11473.1	ARO:3002678	1	6.30866786368185e-05	95752	R12_S11_arg_short
Paer_catB7	NP_249397.1	ARO:3002679	1	6.249431545713006e-05	95752	R12_S11_arg_short
Paer_soxR	AAG05661.1	ARO:3004107	2	0.0001695705629601109	95752	R12_S11_arg_short
ParR	AAG05188.1	ARO:3005068	6	0.000338422606585645	95752	R12_S11_arg_short
ParS	AAG05187.1	ARO:3005067	1	3.102864613605758e-05	95752	R12_S11_arg_short
PmpM	AAG04750.1	ARO:3004077	13	0.0003620225094158852	95752	R12_S11_arg_short
PmrF	AAC75314.1	ARO:3003578	126	0.005192639127673241	95752	R12_S11_arg_short
QepA1	AEZ36150.1	ARO:3000448	1	2.5998611703845123e-05	95752	R12_S11_arg_short
QepA4	AQX36338.1	ARO:3004379	1	2.5998611703845123e-05	95752	R12_S11_arg_short
QnrAS	CAQ79275.1	ARO:3004668	13	0.0007901678516017952	95752	R12_S11_arg_short
QnrB10	ABG56269.1	ARO:3002724	11	0.0006450404454451795	95752	R12_S11_arg_short
QnrB15	ABX72227.1	ARO:3002730	3	0.00017592012148504897	95752	R12_S11_arg_short
QnrB22	ACS71746.1	ARO:3002737	5	0.0003081316942677941	95752	R12_S11_arg_short
QnrB23	ACS71747.1	ARO:3002738	5	0.0002932002024750816	95752	R12_S11_arg_short
QnrB33	AEL00451.1	ARO:3002748	2	0.00012382594597552284	95752	R12_S11_arg_short
QnrB35	AEL00456.1	ARO:3002750	1	6.191297298776142e-05	95752	R12_S11_arg_short
QnrB36	AEL00458.1	ARO:3002751	1	6.191297298776142e-05	95752	R12_S11_arg_short
QnrB47	AFU25658.1	ARO:3002762	17	0.0010525205407919441	95752	R12_S11_arg_short
QnrB49	AFD54601.1	ARO:3002764	1	5.864004049501632e-05	95752	R12_S11_arg_short
QnrB54	CCI51002.2	ARO:3002767	1	6.191297298776142e-05	95752	R12_S11_arg_short
QnrB56	AFR46587.1	ARO:3002769	2	0.00011728008099003263	95752	R12_S11_arg_short
QnrB61	BAN04737.1	ARO:3002774	2	0.00012382594597552284	95752	R12_S11_arg_short
QnrS1	ABF47469.1	ARO:3002790	10	0.0006078214243090733	95752	R12_S11_arg_short
QnrS11	AFM45990.1	ARO:3004624	3	0.00018234642729272196	95752	R12_S11_arg_short
QnrS2	ABF47470.1	ARO:3002791	39	0.0023705035548053856	95752	R12_S11_arg_short
QnrS3	ABU52984.1	ARO:3002792	1	6.106095959802158e-05	95752	R12_S11_arg_short
QnrS5	AEG74319.1	ARO:3002794	20	0.0012156428486181465	95752	R12_S11_arg_short
QnrS6	AEG74318.1	ARO:3002795	50	0.0030391071215453663	95752	R12_S11_arg_short
QnrS8	AHE41345.1	ARO:3002797	4	0.00024312856972362928	95752	R12_S11_arg_short
QnrS9	AHF20043.1	ARO:3002798	37	0.002248939269943571	95752	R12_S11_arg_short
QnrVC3	ADI81040.1	ARO:3002800	2	0.00012156428486181464	95752	R12_S11_arg_short
QnrVC4	ADI55014.1	ARO:3002801	10	0.0006078214243090733	95752	R12_S11_arg_short
RATA-1	WFS34552.1	ARO:3007801	11	0.00048007928234772377	95752	R12_S11_arg_short
RATA-2	WFS32678.1	ARO:3007802	4	0.00017457428449008138	95752	R12_S11_arg_short
RCP-1	CAA33795.1	ARO:3003563	24	0.0010866358524382615	95752	R12_S11_arg_short
RSC1-1	AUW34363.1	ARO:3009041	6	0.00020117817419197033	95752	R12_S11_arg_short
RSD2-1	WP_128268284.1	ARO:3006982	1	5.159414415646785e-05	95752	R12_S11_arg_short
RUB-1	WP_072186106.1	ARO:3006984	1	4.670627786796037e-05	95752	R12_S11_arg_short
RanA	ADZ12699.1	ARO:3005091	486	0.024977940337803824	95752	R12_S11_arg_short
RanB	ADZ12700.1	ARO:3005090	181	0.009485603715821793	95752	R12_S11_arg_short
RbpA	ADV91011.1	ARO:3000245	3	0.00034725102240961835	95752	R12_S11_arg_short
Rm3	AGU01679.2	ARO:3003894	2	8.786329499913335e-05	95752	R12_S11_arg_short
Rv1877	NP_216393.1	ARO:3007662	1	1.934780405867544e-05	95752	R12_S11_arg_short
Rv2856	NP_217372.1	ARO:3007659	1	3.56871023924094e-05	95752	R12_S11_arg_short
SAT-2	BAD95494.1	ARO:3002895	1	7.606450967067831e-05	95752	R12_S11_arg_short
SED-1	AAK63223.1	ARO:3003561	1	4.497057159584022e-05	95752	R12_S11_arg_short
SFO-1	WP_032489477.1	ARO:3006986	1	4.497057159584022e-05	95752	R12_S11_arg_short
SGM-2	WP_041385949.1	ARO:3006988	2	8.587928511205615e-05	95752	R12_S11_arg_short
SHV-152	AFQ23958.1	ARO:3001191	1	4.6380798579681894e-05	95752	R12_S11_arg_short
SHV-18	AAF64386.1	ARO:3001076	1	4.6380798579681894e-05	95752	R12_S11_arg_short
SHV-53	AAT01223.1	ARO:3001110	1	5.4778967869830055e-05	95752	R12_S11_arg_short
Saur_mupA_MUP	CAA53189.1	ARO:3000521	1	1.298662360231093e-05	95752	R12_S11_arg_short
Saur_mupB_MUP	AEY83581.1	ARO:3000510	25	0.0003218396806665548	95752	R12_S11_arg_short
Sent_cmlA	CAD31707.1	ARO:3002691	30	0.0010213265364988776	95752	R12_S11_arg_short
Spyo_ErmA_MLSb	AAB60941.1	ARO:3005099	1	5.4554463903150425e-05	95752	R12_S11_arg_short
Ssui_ACT_CHL	BAC11901.1	ARO:3004455	1	6.134234650861154e-05	95752	R12_S11_arg_short
TEM-117	AAN05026.1	ARO:3000980	1	5.22011340877204e-05	95752	R12_S11_arg_short
TEM-126	AAT45742.1	ARO:3000988	2	9.276159715936379e-05	95752	R12_S11_arg_short
TEM-192	AEQ59620.1	ARO:3001052	14	0.0007395160662427057	95752	R12_S11_arg_short
TEM-195	AFC75525.1	ARO:3001055	1	4.6380798579681894e-05	95752	R12_S11_arg_short
TEM-199	AFN69127.1	ARO:3001058	11	0.0005155781025213231	95752	R12_S11_arg_short
TEM-256	XGD00490.1	ARO:3009075	8	0.00037104638863745516	95752	R12_S11_arg_short
TEM-7	AAO33760.1	ARO:3000879	1	5.0806447299117194e-05	95752	R12_S11_arg_short
TER-2	WP_063865146.1	ARO:3007007	1	4.670627786796037e-05	95752	R12_S11_arg_short
THIN-B	CAC33832.1	ARO:3000851	2	8.398289711273631e-05	95752	R12_S11_arg_short
TLA-1	AAD37403.1	ARO:3003202	11	0.00046483867020970075	95752	R12_S11_arg_short
TLA-2	CAG27800.1	ARO:3003203	4	0.00017457428449008138	95752	R12_S11_arg_short
TLA-3	BAQ22139.1	ARO:3003204	10	0.00042939642556028083	95752	R12_S11_arg_short
TaeA	APB03219.1	ARO:3003986	13	0.0002666359930674779	95752	R12_S11_arg_short
TolC	ACN32294.1	ARO:3000237	142	0.003810893276847492	95752	R12_S11_arg_short
TriA	AAG03546.1	ARO:3003679	3	0.00010399444681538049	95752	R12_S11_arg_short
TriB	AAG03547.1	ARO:3003680	1	3.7286524348371724e-05	95752	R12_S11_arg_short
TriC	AAG03548.1	ARO:3003681	22	0.00028823657700010973	95752	R12_S11_arg_short
TxR	AAK37618.1	ARO:3005008	3	0.0001251845378592668	95752	R12_S11_arg_short
VEB-1	CAM88398.1	ARO:3002370	3	0.00013311289192368704	95752	R12_S11_arg_short
VEB-14	WP_063865154.1	ARO:3006211	41	0.0018252938357428657	95752	R12_S11_arg_short
VEB-3	AAS48620.1	ARO:3002372	8	0.0003549677117964988	95752	R12_S11_arg_short
VIM-17	ABW90721.1	ARO:3002287	4	0.0001994200628070218	95752	R12_S11_arg_short
VIM-18	CAO83029.1	ARO:3002288	8	0.00040490613512908605	95752	R12_S11_arg_short
VIM-80	MBC9045152.1	ARO:3007817	4	0.0002001697622912587	95752	R12_S11_arg_short
VMB-1	QGQ32905.1	ARO:3005015	1	5.3674553195035104e-05	95752	R12_S11_arg_short
VatI	APB03220.1	ARO:3003987	11	0.0006939534650050036	95752	R12_S11_arg_short
YOC-1	QIU91361.1	ARO:3009096	3	0.00010345561548473087	95752	R12_S11_arg_short
YajC	TKW44661.1	ARO:3005040	10	0.0011779901940149296	95752	R12_S11_arg_short
Yent_y56	AAX55643.1	ARO:3003558	1	4.5123014211419335e-05	95752	R12_S11_arg_short
YojI	AAC75271.1	ARO:3003952	182	0.004420902614983767	95752	R12_S11_arg_short
aad(6)	AAU10334.1	ARO:3002628	1	4.8055195640320235e-05	95752	R12_S11_arg_short
aadA	AAO49597.1	ARO:3002601	21	0.0010588525493929652	95752	R12_S11_arg_short
aadA10	AAL36430.1	ARO:3004692	62	0.002968704783909567	95752	R12_S11_arg_short
aadA11	AAV32840.1	ARO:3002611	15	0.0007080472974664205	95752	R12_S11_arg_short
aadA12	ACJ47200.1	ARO:3002612	3	0.00015126464991328074	95752	R12_S11_arg_short
aadA13	ABW91178.1	ARO:3002613	12	0.0006005092868737761	95752	R12_S11_arg_short
aadA16	ACF17980.1	ARO:3002616	44	0.002076938739234833	95752	R12_S11_arg_short
aadA2	AAF27727.1	ARO:3002602	58	0.0029694414352207108	95752	R12_S11_arg_short
aadA23	CAH10847.1	ARO:3002620	101	0.005170923878573997	95752	R12_S11_arg_short
aadA24	ABG72894.1	ARO:3002621	19	0.0009727480563654053	95752	R12_S11_arg_short
aadA25	AET15272.1	ARO:3003197	5	0.00025210774985546787	95752	R12_S11_arg_short
aadA27	CTQ57092.1	ARO:3004682	511	0.02586337938137037	95752	R12_S11_arg_short
aadA4	AAN34365.1	ARO:3002604	2	0.00010122653378227151	95752	R12_S11_arg_short
aadA5	AAF17880.1	ARO:3002605	8	0.00040490613512908605	95752	R12_S11_arg_short
aadA6	CAJ32504.1	ARO:3002606	11	0.0005192346848087083	95752	R12_S11_arg_short
aadA6/aadA10	CAJ32491.1	ARO:3002622	115	0.005506468550800003	95752	R12_S11_arg_short
aadA7	BAD00739.1	ARO:3002607	25	0.0012510610143203669	95752	R12_S11_arg_short
aadS	AAA27459.1	ARO:3004683	100	0.004621975414016911	95752	R12_S11_arg_short
aadT	AMD83542.1	ARO:3007669	51	0.0013443084134867405	95752	R12_S11_arg_short
abeM	BAD89844.2	ARO:3000753	1520	0.04506271619688292	95752	R12_S11_arg_short
abeS	ACJ59254.1	ARO:3000768	1	0.00012101171993062458	95752	R12_S11_arg_short
acrB	AAC73564.1	ARO:3000216	1030	0.013057740826799776	95752	R12_S11_arg_short
acrD	BAA16344.1	ARO:3000491	571	0.007322491453605521	95752	R12_S11_arg_short
adeA	AAL14439.1	ARO:3000774	3	0.00010058908709598516	95752	R12_S11_arg_short
adeB	AAL14440.1	ARO:3000775	2498	0.03209613938468825	95752	R12_S11_arg_short
adeC	ALX99516.1	ARO:3003811	74	0.002113809871749537	95752	R12_S11_arg_short
adeF	CAJ77856.1	ARO:3000777	669	0.008401181575183644	95752	R12_S11_arg_short
adeG	CAJ77857.1	ARO:3000778	2	6.541174050304032e-05	95752	R12_S11_arg_short
adeH	CAJ77855.1	ARO:3000779	46	0.001265122526547439	95752	R12_S11_arg_short
adeI	ACJ41739.1	ARO:3000780	1204	0.03843355440674321	95752	R12_S11_arg_short
adeJ	AAX14802.1	ARO:3000781	4378	0.055030051071001125	95752	R12_S11_arg_short
adeK	AAX14803.1	ARO:3000782	1585	0.04350184199980287	95752	R12_S11_arg_short
adeL	ALH22601.1	ARO:3000620	2	7.876502480691541e-05	95752	R12_S11_arg_short
adeN	AGV28567.1	ARO:3000559	210	0.012822801515584532	95752	R12_S11_arg_short
adeR	ADM92605.1	ARO:3000553	234	0.012559845447638213	95752	R12_S11_arg_short
adeS	ADM92606.1	ARO:3000549	8	0.0002941721368479272	95752	R12_S11_arg_short
amrB	CAH35802.1	ARO:3002983	831	0.010595480190477388	95752	R12_S11_arg_short
aphA15	CAD91341.1	ARO:3004675	2	0.00010046255994240531	95752	R12_S11_arg_short
arlR	ATC67679.1	ARO:3000838	2	0.00012101171993062458	95752	R12_S11_arg_short
arnA	AAG06942.1	ARO:3002985	186	0.00373438882319846	95752	R12_S11_arg_short
arr-3	ACD56151.1	ARO:3002848	3	0.0002644626991861332	95752	R12_S11_arg_short
bacA	AAC76093.1	ARO:3002986	114	0.005538273605584059	95752	R12_S11_arg_short
bcrA	AAA99504.1	ARO:3002987	4	0.00017343699273444566	95752	R12_S11_arg_short
catB11	AID93387.1	ARO:3004660	1	6.30866786368185e-05	95752	R12_S11_arg_short
catB2	AAP15294.1	ARO:3002675	1	6.30866786368185e-05	95752	R12_S11_arg_short
catB3	AFQ93498.1	ARO:3002676	16	0.001009386858189096	95752	R12_S11_arg_short
catB8	AAM92461.1	ARO:3002680	12	0.0007570401436418221	95752	R12_S11_arg_short
catII	CAA37806.1	ARO:3002684	2	0.0001244045718912963	95752	R12_S11_arg_short
catQ	AAA23215.1	ARO:3002687	7	0.00042354101975718606	95752	R12_S11_arg_short
catS	CAA52904.1	ARO:3002688	1	8.067447995374972e-05	95752	R12_S11_arg_short
ceoB	AAB58161.1	ARO:3003010	204	0.0026415398786412605	95752	R12_S11_arg_short
cepA	AAA21532.1	ARO:3003559	22	0.0009729181469505366	95752	R12_S11_arg_short
cfrC	CAL84423.1	ARO:3004146	3	0.00011575034080320613	95752	R12_S11_arg_short
cmeB	ABS43151.1	ARO:3000784	11	0.00014065723450149448	95752	R12_S11_arg_short
cmlA5	AAM77075.1	ARO:3002695	34	0.0010775805536679427	95752	R12_S11_arg_short
cmlA9	ABZ01840.1	ARO:3005043	10	0.0003286738072189804	95752	R12_S11_arg_short
cmlB1	CAL30186.1	ARO:3002699	1	3.154333931840925e-05	95752	R12_S11_arg_short
cphA2	AAB03413.1	ARO:3003099	2	0.0001044022681754408	95752	R12_S11_arg_short
cphA3	AAM63403.1	ARO:3003093	8	0.0004176090727017632	95752	R12_S11_arg_short
cphA4	AAP69912.1	ARO:3003100	9	0.0004698102067894837	95752	R12_S11_arg_short
cphA5	AAP69913.1	ARO:3003101	1	5.22011340877204e-05	95752	R12_S11_arg_short
cphA6	AAP69914.1	ARO:3003102	2	0.0001044022681754408	95752	R12_S11_arg_short
cphA7	AAP69915.1	ARO:3003103	5	0.00026100567043860207	95752	R12_S11_arg_short
cpxA	BAB38260.1	ARO:3000830	205	0.005958109791344071	95752	R12_S11_arg_short
dfr22	CAF31623.1	ARO:3005354	12	0.0009622618693278582	95752	R12_S11_arg_short
dfrA1	AAP74961.2	ARO:3002854	2	0.00016849733154897093	95752	R12_S11_arg_short
dfrA12	ADG84870.1	ARO:3002858	4	0.00032075395644261934	95752	R12_S11_arg_short
dfrA13	CAA90683.1	ARO:3003012	1	8.018848911065484e-05	95752	R12_S11_arg_short
dfrA14	AHK10285.1	ARO:3002859	32	0.002695957304783535	95752	R12_S11_arg_short
dfrA15	AHB39758.1	ARO:3003013	2	0.00016849733154897093	95752	R12_S11_arg_short
dfrA15b	CAI29521.1	ARO:3004640	1	8.424866577448547e-05	95752	R12_S11_arg_short
dfrA16	AAK60186.1	ARO:3003014	1	8.424866577448547e-05	95752	R12_S11_arg_short
dfrA3	AAA25550.1	ARO:3003105	56	0.004573203648911947	95752	R12_S11_arg_short
dfrA31	BAD88719.1	ARO:3005084	1	8.424866577448547e-05	95752	R12_S11_arg_short
dfrB11	PKO69073.1	ARO:3007490	973	0.16394790359714873	95752	R12_S11_arg_short
dfrB2	ABI20482.1	ARO:3003021	1	0.00016849733154897093	95752	R12_S11_arg_short
dfrB3	ACR57831.1	ARO:3003022	3	0.0005054919946469128	95752	R12_S11_arg_short
dfrB4	ABY55281.1	ARO:3004498	4	0.0006739893261958837	95752	R12_S11_arg_short
dfrB5	AAX46054.1	ARO:3004549	1	0.00016849733154897093	95752	R12_S11_arg_short
dfrB6	ADO00942.1	ARO:3003023	135	0.02274713975911108	95752	R12_S11_arg_short
dfrF	AAD01868.1	ARO:3002867	5	0.00040337239976874864	95752	R12_S11_arg_short
dfrI	ABO40886.1	ARO:3004645	1	6.932963121025366e-05	95752	R12_S11_arg_short
efpA	CCP45647.1	ARO:3003955	7	0.00017547838859996407	95752	R12_S11_arg_short
efrA	WP_104671188.1	ARO:3003948	2	4.621975414016911e-05	95752	R12_S11_arg_short
efrB	CDO61516.1	ARO:3003949	10	0.0003667021816079533	95752	R12_S11_arg_short
emeA	BAC11911.1	ARO:3003551	3	0.00010135499385052312	95752	R12_S11_arg_short
emrA	BAA16547.1	ARO:3000027	56	0.0019064762014645714	95752	R12_S11_arg_short
emrB	AAC75733.1	ARO:3000074	237	0.006149659919281448	95752	R12_S11_arg_short
emrK	BAA11236.1	ARO:3000206	16	0.000605058599653123	95752	R12_S11_arg_short
emrR	AAC75731.1	ARO:3000516	58	0.004361891373770536	95752	R12_S11_arg_short
emrY	BAA11237.1	ARO:3000254	13	0.0003373231179352693	95752	R12_S11_arg_short
eptA	BAE78116.1	ARO:3003576	97	0.0023561953497440954	95752	R12_S11_arg_short
eptB	CCI79240.1	ARO:3005047	155	0.0035882605648993897	95752	R12_S11_arg_short
erm(46)	AJF36617.1	ARO:3004596	2	9.823829662264727e-05	95752	R12_S11_arg_short
evgA	BAB36671.1	ARO:3000832	5	0.00032466559005777334	95752	R12_S11_arg_short
evgS	AAC75429.1	ARO:3000833	20	0.00022222519519814196	95752	R12_S11_arg_short
farA	AAF40763.1	ARO:3003961	10	0.000345747771230356	95752	R12_S11_arg_short
farB	AAF40764.1	ARO:3003962	23	0.0006014924389478982	95752	R12_S11_arg_short
floR	AAG16656.1	ARO:3002705	14	0.00046014333010657255	95752	R12_S11_arg_short
fosA5	AJE60855.1	ARO:3003209	13	0.0012360482821485227	95752	R12_S11_arg_short
gadW	ANK04027.1	ARO:3003838	4	0.00021911587147932022	95752	R12_S11_arg_short
gadX	BAE77778.1	ARO:3000508	13	0.0006292609436392479	95752	R12_S11_arg_short
golS	AAL19308.1	ARO:3000504	17	0.0014599478469049547	95752	R12_S11_arg_short
imiH	CAD69003.1	ARO:3003094	12	0.0006264136090526449	95752	R12_S11_arg_short
iri	AAB41059.1	ARO:3002884	2	5.5463704968202935e-05	95752	R12_S11_arg_short
kdpE	AAC73788.1	ARO:3003841	243	0.014312580857281395	95752	R12_S11_arg_short
leuO	VWQ00850.1	ARO:3003843	57	0.002408709472904813	95752	R12_S11_arg_short
lfrA	AAC43550.1	ARO:3003967	3	7.907696549922003e-05	95752	R12_S11_arg_short
linG	ABG65740.1	ARO:3002879	5	0.00024290673708702017	95752	R12_S11_arg_short
lmrC	ABX00624.1	ARO:3002881	1	2.4158419586876052e-05	95752	R12_S11_arg_short
lmrD	AYV52072.1	ARO:3002882	9	0.00018015278606213286	95752	R12_S11_arg_short
lnuA	AAA26652.1	ARO:3002835	1	8.21684518047451e-05	95752	R12_S11_arg_short
lnuB	CAB41414.1	ARO:3002836	52	0.0025827874552357185	95752	R12_S11_arg_short
lnuC	AAY32951.1	ARO:3002837	16	0.0012907916792599956	95752	R12_S11_arg_short
lnuD	ABR14060.1	ARO:3002838	32	0.002581583358519991	95752	R12_S11_arg_short
lnuF	CAD91132.1	ARO:3002839	9	0.0004372321267566363	95752	R12_S11_arg_short
lsaB	CAE18141.1	ARO:3003111	3	8.100175979129029e-05	95752	R12_S11_arg_short
lsaC	AEA37904.1	ARO:3003112	2	5.4001173194193525e-05	95752	R12_S11_arg_short
lsaE	AAL05553.1	ARO:3003206	87	0.002339559918658742	95752	R12_S11_arg_short
macA	AAV85981.1	ARO:3000533	5	0.00016935482433039063	95752	R12_S11_arg_short
macB	AAV85982.1	ARO:3000535	496	0.01023627820064322	95752	R12_S11_arg_short
marA	BAA15221.2	ARO:3000263	51	0.005303716787584406	95752	R12_S11_arg_short
mdsA	AAL19306.1	ARO:3000789	2	6.50918786912895e-05	95752	R12_S11_arg_short
mdsB	AAL19305.1	ARO:3000790	159	0.0020042566113509697	95752	R12_S11_arg_short
mdsC	AAL19304.1	ARO:3000791	13	0.00034334674504125624	95752	R12_S11_arg_short
mdtA	AAC75135.2	ARO:3000792	92	0.0029438428021584637	95752	R12_S11_arg_short
mdtB	AAC75136.1	ARO:3000793	1226	0.015676888136257474	95752	R12_S11_arg_short
mdtC	AAC75137.1	ARO:3000794	568	0.00736921273027819	95752	R12_S11_arg_short
mdtE	BAE77781.1	ARO:3000795	17	0.0005862484877468082	95752	R12_S11_arg_short
mdtF	AAC76539.1	ARO:3000796	324	0.004154968880854972	95752	R12_S11_arg_short
mdtG	ABV18113.1	ARO:3001329	93	0.003026772359144962	95752	R12_S11_arg_short
mdtH	AAC74149.2	ARO:3001216	102	0.003369110415934511	95752	R12_S11_arg_short
mdtM	AAC77293.1	ARO:3001214	56	0.001813703636916417	95752	R12_S11_arg_short
mdtN	BAE78084.1	ARO:3003548	36	0.0013930418922246319	95752	R12_S11_arg_short
mdtO	BAE78083.1	ARO:3003549	31	0.0006032894224611547	95752	R12_S11_arg_short
mdtP	BAE78082.1	ARO:3003550	40	0.0010888580116457018	95752	R12_S11_arg_short
mef(B)	ACJ63262.1	ARO:3003107	79	0.0025648581614564087	95752	R12_S11_arg_short
mef(C)	BAL43360.1	ARO:3003745	144	0.0046981020678948365	95752	R12_S11_arg_short
mef(J)	QQA64076.1	ARO:3007049	7	0.00023411815162457518	95752	R12_S11_arg_short
mel	AAL73129.1	ARO:3000616	146	0.004786818280999584	95752	R12_S11_arg_short
mexN	BAE06006.1	ARO:3003705	166	0.0021308331783348165	95752	R12_S11_arg_short
mexP	BAE06007.1	ARO:3003698	3	0.00010345561548473087	95752	R12_S11_arg_short
mexQ	BAE06008.1	ARO:3003699	80	0.0010103445307300723	95752	R12_S11_arg_short
mexY	BAA34300.1	ARO:3003033	519	0.006598432751518011	95752	R12_S11_arg_short
mphA	BAA03776.1	ARO:3000316	84	0.0037024777886058647	95752	R12_S11_arg_short
mphE	ABI20451.1	ARO:3003741	2170	0.09791694083877996	95752	R12_S11_arg_short
mphF	CAJ98570.1	ARO:3003071	10	0.0004437096397456235	95752	R12_S11_arg_short
mphG	BAL43359.1	ARO:3003742	130	0.005865991847484514	95752	R12_S11_arg_short
mreA	AAB64408.1	ARO:3007050	1	4.2664388437079184e-05	95752	R12_S11_arg_short
msbA	AAC74000.1	ARO:3003950	360	0.008219663995287708	95752	R12_S11_arg_short
msr(G)	QNR09092.1	ARO:3007042	2	5.4778967869830055e-05	95752	R12_S11_arg_short
msr(I)	QQA64075.1	ARO:3007043	4	0.00010955793573966011	95752	R12_S11_arg_short
msrE	ACB05808.1	ARO:3003109	4303	0.11641966950154986	95752	R12_S11_arg_short
mtrC	AAF42063.1	ARO:3000810	6	0.0001933843466203686	95752	R12_S11_arg_short
mtrD	AAF42062.1	ARO:3000811	1534	0.019119398521623213	95752	R12_S11_arg_short
mtrE	CAA64891.1	ARO:3000812	11	0.000312872181871914	95752	R12_S11_arg_short
nimE	QCQ47774.1	ARO:3007107	3	0.0002335313893398018	95752	R12_S11_arg_short
norB	CCQ22388.1	ARO:3000421	3	8.551149374112659e-05	95752	R12_S11_arg_short
novA	AAF67494.2	ARO:3002522	4	8.6436942807589e-05	95752	R12_S11_arg_short
opmE	BAE06009.1	ARO:3003700	4	0.0001082218633525911	95752	R12_S11_arg_short
oqxA	AAP43109.1	ARO:3003922	76	0.0025807601495408715	95752	R12_S11_arg_short
oqxB	AAP43110.2	ARO:3003923	308	0.0039009296586580027	95752	R12_S11_arg_short
patA	AAK76137.1	ARO:3000024	2	4.711960776059718e-05	95752	R12_S11_arg_short
patB	AAK76136.1	ARO:3000025	2	4.5199623743187456e-05	95752	R12_S11_arg_short
poxtA	AVI44920.1	ARO:3004470	2	4.9028689474654526e-05	95752	R12_S11_arg_short
pp-flo	BAA07072.1	ARO:3002812	22	0.0007809289659522973	95752	R12_S11_arg_short
qacE	AEH26330.1	ARO:3005009	110	0.01319136766811313	95752	R12_S11_arg_short
qacEdelta1	AAC44316.1	ARO:3005010	134	0.015376834067046605	95752	R12_S11_arg_short
qacL	AAZ42322.1	ARO:3005098	869	0.10421180457809373	95752	R12_S11_arg_short
qnrE1	APC93960.1	ARO:3004636	1	6.191297298776142e-05	95752	R12_S11_arg_short
ramA	AFK13828.1	ARO:3000823	40	0.004259612541557985	95752	R12_S11_arg_short
rosA	AAC60781.1	ARO:3003048	137	0.004437096397456234	95752	R12_S11_arg_short
rosB	AAC60780.1	ARO:3003049	492	0.011611975678449295	95752	R12_S11_arg_short
rphA	AIA08936.1	ARO:3000444	27	0.00041501709953112586	95752	R12_S11_arg_short
rphB	APB03222.1	ARO:3003992	14	0.0002105740663199569	95752	R12_S11_arg_short
rpoB2	BAD59497.1	ARO:3000501	3547	0.04059771518945124	95752	R12_S11_arg_short
rsmA	AAC16242.1	ARO:3005069	593	0.12731604017862325	95752	R12_S11_arg_short
sdiA	AAL20862.1	ARO:3000826	21	0.0011599048673848248	95752	R12_S11_arg_short
smeA	AAD51344.1	ARO:3003051	1	3.3361627048543116e-05	95752	R12_S11_arg_short
smeB	AAD51345.1	ARO:3003052	73	0.0009254515343265861	95752	R12_S11_arg_short
smeC	AAD51346.1	ARO:3003053	1	2.8201883882137085e-05	95752	R12_S11_arg_short
smeD	CAC14594.1	ARO:3003055	8	0.0002695957304783535	95752	R12_S11_arg_short
smeE	CAC14595.1	ARO:3003056	226	0.0028898668179397954	95752	R12_S11_arg_short
smeF	CAC14596.1	ARO:3003057	14	0.0003990536374585907	95752	R12_S11_arg_short
smeR	AAD51348.1	ARO:3003066	358	0.0207193110037739	95752	R12_S11_arg_short
sul1	AEJ33969.1	ARO:3000410	404	0.019206288691846273	95752	R12_S11_arg_short
sul2	AAL59753.1	ARO:3000412	415	0.02030950373100372	95752	R12_S11_arg_short
tap	CAA03986.1	ARO:3000343	1	3.246655900577733e-05	95752	R12_S11_arg_short
